sequence,camera,subset,n_frames,frame_hash_scene,frame_hash_fusion,scene_prediction_hash_scene,scene_prediction_hash_fusion,grid_hash_scene,grid_hash_fusion,f_scene_scene,f_scene_fusion,same_frames,same_scene,same_grid,same_scene_nuisance,C3_flat_hand_reproduces_S0,only_hand_term_differs
p36-tea-0010,brics-odroid-009_cam1,N8,8,b15b89af0e452ade37d5890e13f3bbf81fd138c0a996d6577406e7190a5e3cf1,b15b89af0e452ade37d5890e13f3bbf81fd138c0a996d6577406e7190a5e3cf1,f6a7ba3acf4b43c6ed1bc6aeb8ba138a04ed82c1b9b2c6075c4515e7e7d7229d,f6a7ba3acf4b43c6ed1bc6aeb8ba138a04ed82c1b9b2c6075c4515e7e7d7229d,b434456ffdc19b23fb707d041dcaaea1f6a4ad578fad25b7b49f18b439733b30,b434456ffdc19b23fb707d041dcaaea1f6a4ad578fad25b7b49f18b439733b30,754.1251831054688,754.1251831054688,1,1,1,1,1,1
p36-tea-0010,brics-odroid-010_cam0,ALL_COMMON,24,85bc9c280ec50b679213f55bc2bc0f4dadb6cac8950d72bbb658d582cd8ecf60,85bc9c280ec50b679213f55bc2bc0f4dadb6cac8950d72bbb658d582cd8ecf60,a4358b114c4c36170e99bb774107312b9906182c50dc0e72e1aa1eea2f0e01dc,a4358b114c4c36170e99bb774107312b9906182c50dc0e72e1aa1eea2f0e01dc,b6d46f12a0b41299dd964ac6814f70b39ca5ce5b8b23d2a239547e8955a66299,b6d46f12a0b41299dd964ac6814f70b39ca5ce5b8b23d2a239547e8955a66299,956.4916076660156,956.4916076660156,1,1,1,1,1,1
p36-tea-0010,brics-odroid-010_cam0,N16,16,6053eb85bf44b79e0e9e2467ae56673bad8d37ce92f40468b4349621069abdb6,6053eb85bf44b79e0e9e2467ae56673bad8d37ce92f40468b4349621069abdb6,f19ea1eb1045db0bfa97d75bcf9429fba880d0f685db2d79f66e29143d4438bf,f19ea1eb1045db0bfa97d75bcf9429fba880d0f685db2d79f66e29143d4438bf,b6d46f12a0b41299dd964ac6814f70b39ca5ce5b8b23d2a239547e8955a66299,b6d46f12a0b41299dd964ac6814f70b39ca5ce5b8b23d2a239547e8955a66299,954.9689636230469,954.9689636230469,1,1,1,1,1,1
p36-tea-0010,brics-odroid-010_cam0,N8,8,775e273ae005733d699cf876c53849f0622b6332994d5e47e300b7c1be3df992,775e273ae005733d699cf876c53849f0622b6332994d5e47e300b7c1be3df992,f6e0952264ea488bd615047242359bc8506359f01d71b4017b925050880fd017,f6e0952264ea488bd615047242359bc8506359f01d71b4017b925050880fd017,b6d46f12a0b41299dd964ac6814f70b39ca5ce5b8b23d2a239547e8955a66299,b6d46f12a0b41299dd964ac6814f70b39ca5ce5b8b23d2a239547e8955a66299,960.9405212402344,960.9405212402344,1,1,1,1,1,1
p36-tea-0010,brics-odroid-010_cam1,ALL_COMMON,28,21afbf4dcc2cf2c2474088e486824a5456003a3dc52f61be1146dfbcb19f1964,21afbf4dcc2cf2c2474088e486824a5456003a3dc52f61be1146dfbcb19f1964,d450a6f348475d16eb60a27130d031e8acbf2e703eedbd805fc57ec5f1433853,d450a6f348475d16eb60a27130d031e8acbf2e703eedbd805fc57ec5f1433853,221a36526e16d01270fabc7b24714d2ac401c34b25b56b30fe8d6bfeae53ca47,221a36526e16d01270fabc7b24714d2ac401c34b25b56b30fe8d6bfeae53ca47,815.4442138671875,815.4442138671875,1,1,1,1,1,1
p36-tea-0010,brics-odroid-010_cam1,N16,16,85cd478c9757caf8ff3ad7fe48b637d465d83b38029a4af4db0ca7b3e5cc3b4c,85cd478c9757caf8ff3ad7fe48b637d465d83b38029a4af4db0ca7b3e5cc3b4c,9be9974084b12b3ca12bb05f8a39dc1c8b21b7d50c557d2220c836eb1c7b851d,9be9974084b12b3ca12bb05f8a39dc1c8b21b7d50c557d2220c836eb1c7b851d,221a36526e16d01270fabc7b24714d2ac401c34b25b56b30fe8d6bfeae53ca47,221a36526e16d01270fabc7b24714d2ac401c34b25b56b30fe8d6bfeae53ca47,813.0814819335938,813.0814819335938,1,1,1,1,1,1
p36-tea-0010,brics-odroid-010_cam1,N8,8,80f32912f24b604ec8788ca304699e649344f3a76a28e1e3277289892789fc2d,80f32912f24b604ec8788ca304699e649344f3a76a28e1e3277289892789fc2d,199ae22c7994609987aa6f06f3684df53f5e1bf82b4a244bbfafea030ed20487,199ae22c7994609987aa6f06f3684df53f5e1bf82b4a244bbfafea030ed20487,221a36526e16d01270fabc7b24714d2ac401c34b25b56b30fe8d6bfeae53ca47,221a36526e16d01270fabc7b24714d2ac401c34b25b56b30fe8d6bfeae53ca47,813.0814819335938,813.0814819335938,1,1,1,1,1,1
p36-tea-0010,brics-odroid-011_cam0,ALL_COMMON,59,60e011a6e22d9f4450348fb723e897e00b0397d7759f3252ef34aea59288628b,60e011a6e22d9f4450348fb723e897e00b0397d7759f3252ef34aea59288628b,7c9310b1a405f4a6cf3d133ebc0d3971b9676af645dfbc71e6aee0a478f3cbde,7c9310b1a405f4a6cf3d133ebc0d3971b9676af645dfbc71e6aee0a478f3cbde,66a07d1ca6bd14c62174d2a933879f3abf9ff4e5a9cd8447c94a821780a54203,66a07d1ca6bd14c62174d2a933879f3abf9ff4e5a9cd8447c94a821780a54203,803.4896240234375,803.4896240234375,1,1,1,1,1,1
p36-tea-0010,brics-odroid-011_cam0,DIVERSE16,16,6b369af247a7219946f26275118df63974a57fc7d64189b8e3d2402a8f015ff0,6b369af247a7219946f26275118df63974a57fc7d64189b8e3d2402a8f015ff0,4adba05bc1ac1d0b26af6689e3d89500b74b6f2a45004fa7ac23b2f9ec7c995a,4adba05bc1ac1d0b26af6689e3d89500b74b6f2a45004fa7ac23b2f9ec7c995a,66a07d1ca6bd14c62174d2a933879f3abf9ff4e5a9cd8447c94a821780a54203,66a07d1ca6bd14c62174d2a933879f3abf9ff4e5a9cd8447c94a821780a54203,803.8992614746094,803.8992614746094,1,1,1,1,1,1
p36-tea-0010,brics-odroid-011_cam0,DIVERSE32,32,c0f9cc914fe4a9f78c447a45bf44b691d2ef97467731b55f7db543408908ef90,c0f9cc914fe4a9f78c447a45bf44b691d2ef97467731b55f7db543408908ef90,6f3dee35e14e676df1779258e706782c46af3d500ee0bf3abc23bcf59c849d0f,6f3dee35e14e676df1779258e706782c46af3d500ee0bf3abc23bcf59c849d0f,66a07d1ca6bd14c62174d2a933879f3abf9ff4e5a9cd8447c94a821780a54203,66a07d1ca6bd14c62174d2a933879f3abf9ff4e5a9cd8447c94a821780a54203,804.8680419921875,804.8680419921875,1,1,1,1,1,1
p36-tea-0010,brics-odroid-011_cam0,LOW16,16,2f0ac0aa30ff256f40ba2fb6f21a7fa306336f5220321e278b36bf6f5e8967e3,2f0ac0aa30ff256f40ba2fb6f21a7fa306336f5220321e278b36bf6f5e8967e3,1021cba77f841ac9d65a527593af4e5256da2d4ffe0eb142fdf60d2d2c63bcc3,1021cba77f841ac9d65a527593af4e5256da2d4ffe0eb142fdf60d2d2c63bcc3,66a07d1ca6bd14c62174d2a933879f3abf9ff4e5a9cd8447c94a821780a54203,66a07d1ca6bd14c62174d2a933879f3abf9ff4e5a9cd8447c94a821780a54203,793.5036315917969,793.5036315917969,1,1,1,1,1,1
p36-tea-0010,brics-odroid-011_cam0,LOW32,32,b4e3fcf7ed2ed00f26552c118c3a424badf932c8a825cdd77537b148cd8702f3,b4e3fcf7ed2ed00f26552c118c3a424badf932c8a825cdd77537b148cd8702f3,82bde88a74c23b4b6554ca7d03d4d423d4a184984d33b15f5e3d26a8b5446f8e,82bde88a74c23b4b6554ca7d03d4d423d4a184984d33b15f5e3d26a8b5446f8e,66a07d1ca6bd14c62174d2a933879f3abf9ff4e5a9cd8447c94a821780a54203,66a07d1ca6bd14c62174d2a933879f3abf9ff4e5a9cd8447c94a821780a54203,797.4765014648438,797.4765014648438,1,1,1,1,1,1
p36-tea-0010,brics-odroid-011_cam0,N16,16,009b8dcaa836c179f119b74998a63a4b2829e56a33765af7e7c7f35d8daeecd0,009b8dcaa836c179f119b74998a63a4b2829e56a33765af7e7c7f35d8daeecd0,ff30baa1556da6cebeacd6734962bf4d8c04bb77a817a0c863aaac3db0147e4e,ff30baa1556da6cebeacd6734962bf4d8c04bb77a817a0c863aaac3db0147e4e,66a07d1ca6bd14c62174d2a933879f3abf9ff4e5a9cd8447c94a821780a54203,66a07d1ca6bd14c62174d2a933879f3abf9ff4e5a9cd8447c94a821780a54203,803.2255554199219,803.2255554199219,1,1,1,1,1,1
p36-tea-0010,brics-odroid-011_cam0,N32,32,06283d9cfaf13af21dbda4412b2dce66fbf55e40c54e07a0adf0dc85d4eb3952,06283d9cfaf13af21dbda4412b2dce66fbf55e40c54e07a0adf0dc85d4eb3952,4c39d7641f5ff7265a9ce7dd4584a70b7147e29935b15c6da3605c2851ba4a68,4c39d7641f5ff7265a9ce7dd4584a70b7147e29935b15c6da3605c2851ba4a68,66a07d1ca6bd14c62174d2a933879f3abf9ff4e5a9cd8447c94a821780a54203,66a07d1ca6bd14c62174d2a933879f3abf9ff4e5a9cd8447c94a821780a54203,804.3548889160156,804.3548889160156,1,1,1,1,1,1
p36-tea-0010,brics-odroid-011_cam0,N8,8,b15b89af0e452ade37d5890e13f3bbf81fd138c0a996d6577406e7190a5e3cf1,b15b89af0e452ade37d5890e13f3bbf81fd138c0a996d6577406e7190a5e3cf1,ba9fee510639f14be3de0724d3325452aa3971744e4655ad5c7a370a61ba909b,ba9fee510639f14be3de0724d3325452aa3971744e4655ad5c7a370a61ba909b,66a07d1ca6bd14c62174d2a933879f3abf9ff4e5a9cd8447c94a821780a54203,66a07d1ca6bd14c62174d2a933879f3abf9ff4e5a9cd8447c94a821780a54203,804.4972534179688,804.4972534179688,1,1,1,1,1,1
p36-tea-0010,brics-odroid-012_cam0,ALL_COMMON,50,df341276fa6b66ba06aab4db16b97689ec6268c3f21630c65be821633b8cb081,df341276fa6b66ba06aab4db16b97689ec6268c3f21630c65be821633b8cb081,a2d8b7715b822c3f2352a6441c8ba9dc4651a8fe643673bb00634e6be7bddc74,a2d8b7715b822c3f2352a6441c8ba9dc4651a8fe643673bb00634e6be7bddc74,61d952a13e50358d74f6b65bcb08883fa690bbfe0248443f422b5c8eca50c1a2,61d952a13e50358d74f6b65bcb08883fa690bbfe0248443f422b5c8eca50c1a2,862.0792846679688,862.0792846679688,1,1,1,1,1,1
p36-tea-0010,brics-odroid-012_cam0,DIVERSE16,16,91afbb5544e9d5498de09ea1d15707dea41c476cec863525430808254a062817,91afbb5544e9d5498de09ea1d15707dea41c476cec863525430808254a062817,0426716fb9a4a7e3f9f433d26f099ff359533a098e9ba253f3bc1492e898eefb,0426716fb9a4a7e3f9f433d26f099ff359533a098e9ba253f3bc1492e898eefb,61d952a13e50358d74f6b65bcb08883fa690bbfe0248443f422b5c8eca50c1a2,61d952a13e50358d74f6b65bcb08883fa690bbfe0248443f422b5c8eca50c1a2,859.0325012207031,859.0325012207031,1,1,1,1,1,1
p36-tea-0010,brics-odroid-012_cam0,DIVERSE32,32,a7604753dfc7d8e4dda2774097f5c24abb3658ba3aab9ff4d920d391a798cbf8,a7604753dfc7d8e4dda2774097f5c24abb3658ba3aab9ff4d920d391a798cbf8,ef050f335c39aab3cc21f43e8249e649ce5460c69636e8c58ed5ccb553842c7f,ef050f335c39aab3cc21f43e8249e649ce5460c69636e8c58ed5ccb553842c7f,61d952a13e50358d74f6b65bcb08883fa690bbfe0248443f422b5c8eca50c1a2,61d952a13e50358d74f6b65bcb08883fa690bbfe0248443f422b5c8eca50c1a2,857.0116577148438,857.0116577148438,1,1,1,1,1,1
p36-tea-0010,brics-odroid-012_cam0,LOW16,16,d7e597de0da8f8419146600c243068f6ce4bb2f3ec39c53493c3ef4d94e08b2a,d7e597de0da8f8419146600c243068f6ce4bb2f3ec39c53493c3ef4d94e08b2a,0585ff8de90c2153555a88057b6e5615d1a38f08ec895c96613299118ae740f7,0585ff8de90c2153555a88057b6e5615d1a38f08ec895c96613299118ae740f7,61d952a13e50358d74f6b65bcb08883fa690bbfe0248443f422b5c8eca50c1a2,61d952a13e50358d74f6b65bcb08883fa690bbfe0248443f422b5c8eca50c1a2,884.0228881835938,884.0228881835938,1,1,1,1,1,1
p36-tea-0010,brics-odroid-012_cam0,LOW32,32,510606d7848d1c8f8f2cdc8abaa94a13e4a00fdd24cd794eafcf3e01ee208456,510606d7848d1c8f8f2cdc8abaa94a13e4a00fdd24cd794eafcf3e01ee208456,0eaf3387774cc22a33378bbce7e95d25fbc7d9da749637afd46408de0a205eec,0eaf3387774cc22a33378bbce7e95d25fbc7d9da749637afd46408de0a205eec,61d952a13e50358d74f6b65bcb08883fa690bbfe0248443f422b5c8eca50c1a2,61d952a13e50358d74f6b65bcb08883fa690bbfe0248443f422b5c8eca50c1a2,866.6479797363281,866.6479797363281,1,1,1,1,1,1
p36-tea-0010,brics-odroid-012_cam0,N16,16,d3076432b988458a48f4e7d07c18d5c5d0270e825630c9c3fbbd1b76d0105fd0,d3076432b988458a48f4e7d07c18d5c5d0270e825630c9c3fbbd1b76d0105fd0,e4995d4e7edfc9e95dab6ba659751da866e7f6247cf41a238c1f9a8f26ccf366,e4995d4e7edfc9e95dab6ba659751da866e7f6247cf41a238c1f9a8f26ccf366,61d952a13e50358d74f6b65bcb08883fa690bbfe0248443f422b5c8eca50c1a2,61d952a13e50358d74f6b65bcb08883fa690bbfe0248443f422b5c8eca50c1a2,861.7938232421875,861.7938232421875,1,1,1,1,1,1
p36-tea-0010,brics-odroid-012_cam0,N32,32,adb1d716070bc7374990b18e810f65ed7830ba1bb6e647d1c34716f1b3612942,adb1d716070bc7374990b18e810f65ed7830ba1bb6e647d1c34716f1b3612942,b62aeb8cd19261be8552926159a80929d6c6df7db85c1c501e4f3403bc3e054b,b62aeb8cd19261be8552926159a80929d6c6df7db85c1c501e4f3403bc3e054b,61d952a13e50358d74f6b65bcb08883fa690bbfe0248443f422b5c8eca50c1a2,61d952a13e50358d74f6b65bcb08883fa690bbfe0248443f422b5c8eca50c1a2,862.8038330078125,862.8038330078125,1,1,1,1,1,1
p36-tea-0010,brics-odroid-012_cam0,N8,8,70599b242a010a73c3c2ca7cfea9dd40222cd6c2cd4941a03a47310d50595e14,70599b242a010a73c3c2ca7cfea9dd40222cd6c2cd4941a03a47310d50595e14,cef1d07774b760b8a0094fc8112d756e18789e739e630069273c82de38d0b688,cef1d07774b760b8a0094fc8112d756e18789e739e630069273c82de38d0b688,61d952a13e50358d74f6b65bcb08883fa690bbfe0248443f422b5c8eca50c1a2,61d952a13e50358d74f6b65bcb08883fa690bbfe0248443f422b5c8eca50c1a2,867.69970703125,867.69970703125,1,1,1,1,1,1
p36-tea-0010,brics-odroid-012_cam1,ALL_COMMON,47,d174c479dcbffd9359ec5bf40b97505ef2f776296527cd10dabda7b9d9bad8f8,d174c479dcbffd9359ec5bf40b97505ef2f776296527cd10dabda7b9d9bad8f8,0b2ef18b63eed2f04412f2924e9c22a8285bb3d31c7028214b2557e69074575a,0b2ef18b63eed2f04412f2924e9c22a8285bb3d31c7028214b2557e69074575a,4687d0985543b96a715a9b96ba1533b35ea84f6ac047aacd5d259106880f411c,4687d0985543b96a715a9b96ba1533b35ea84f6ac047aacd5d259106880f411c,792.2678833007812,792.2678833007812,1,1,1,1,1,1
p36-tea-0010,brics-odroid-012_cam1,DIVERSE16,16,08cab47212269952e1691297dc7046674f6a4f8a6387862aa5188f0acbf2b785,08cab47212269952e1691297dc7046674f6a4f8a6387862aa5188f0acbf2b785,44596858b16d7c4b00dcfda1570e38a17ce2ba3d31524ee191f1289400493d7b,44596858b16d7c4b00dcfda1570e38a17ce2ba3d31524ee191f1289400493d7b,4687d0985543b96a715a9b96ba1533b35ea84f6ac047aacd5d259106880f411c,4687d0985543b96a715a9b96ba1533b35ea84f6ac047aacd5d259106880f411c,800.4304504394531,800.4304504394531,1,1,1,1,1,1
p36-tea-0010,brics-odroid-012_cam1,DIVERSE32,32,3b8a8d2ed3f58ea06d5d5dc8483531e7b065d1c2cc335799d789a0523bc65051,3b8a8d2ed3f58ea06d5d5dc8483531e7b065d1c2cc335799d789a0523bc65051,3bb688762087c72cc3815f77b135c37d9f4804c9d9e0e090bdda7b3996e85893,3bb688762087c72cc3815f77b135c37d9f4804c9d9e0e090bdda7b3996e85893,4687d0985543b96a715a9b96ba1533b35ea84f6ac047aacd5d259106880f411c,4687d0985543b96a715a9b96ba1533b35ea84f6ac047aacd5d259106880f411c,797.3079833984375,797.3079833984375,1,1,1,1,1,1
p36-tea-0010,brics-odroid-012_cam1,LOW16,16,857094461e9c0da3cf4710f970e631315a3efbf29c578744efad70e661896fd9,857094461e9c0da3cf4710f970e631315a3efbf29c578744efad70e661896fd9,365e8ba58cbcdf4dd5b0d7febe93ef59b7e4dd556b9988f8a7f508a3458ab250,365e8ba58cbcdf4dd5b0d7febe93ef59b7e4dd556b9988f8a7f508a3458ab250,4687d0985543b96a715a9b96ba1533b35ea84f6ac047aacd5d259106880f411c,4687d0985543b96a715a9b96ba1533b35ea84f6ac047aacd5d259106880f411c,789.6227111816406,789.6227111816406,1,1,1,1,1,1
p36-tea-0010,brics-odroid-012_cam1,LOW32,32,80ead59e0be8ce45a9fab424a50755278041fee69fa0e3d1d714dc961cbf312e,80ead59e0be8ce45a9fab424a50755278041fee69fa0e3d1d714dc961cbf312e,6d95dcdf888cdfe6b503470989ee2fc27d03cae4c7f9d1207bae6d91afce1d51,6d95dcdf888cdfe6b503470989ee2fc27d03cae4c7f9d1207bae6d91afce1d51,4687d0985543b96a715a9b96ba1533b35ea84f6ac047aacd5d259106880f411c,4687d0985543b96a715a9b96ba1533b35ea84f6ac047aacd5d259106880f411c,792.5687561035156,792.5687561035156,1,1,1,1,1,1
p36-tea-0010,brics-odroid-012_cam1,N16,16,83d870a3725457085e02b40a37c8d355d7a5a23f36bcb0f2125886e208ffbe1f,83d870a3725457085e02b40a37c8d355d7a5a23f36bcb0f2125886e208ffbe1f,04d85fec0c34ca98d62ca2ea62a66413c681cfbec11947fbaf463c9873e0d1a1,04d85fec0c34ca98d62ca2ea62a66413c681cfbec11947fbaf463c9873e0d1a1,4687d0985543b96a715a9b96ba1533b35ea84f6ac047aacd5d259106880f411c,4687d0985543b96a715a9b96ba1533b35ea84f6ac047aacd5d259106880f411c,808.1744384765625,808.1744384765625,1,1,1,1,1,1
p36-tea-0010,brics-odroid-012_cam1,N32,32,990fa51fcf499d13cb7e1910a5ac45e9e074e2e8cd3c089630388bf82d8aba31,990fa51fcf499d13cb7e1910a5ac45e9e074e2e8cd3c089630388bf82d8aba31,564c6cf491956a5f22c9cba1ddcfd60d19b137ffefc9761f1a5e316d26258cd7,564c6cf491956a5f22c9cba1ddcfd60d19b137ffefc9761f1a5e316d26258cd7,4687d0985543b96a715a9b96ba1533b35ea84f6ac047aacd5d259106880f411c,4687d0985543b96a715a9b96ba1533b35ea84f6ac047aacd5d259106880f411c,792.8173217773438,792.8173217773438,1,1,1,1,1,1
p36-tea-0010,brics-odroid-012_cam1,N8,8,e10516ecf2610ff7e3b1e22528dd5c5c7fcd31bb1bf93a3b2bc2af66d08d283e,e10516ecf2610ff7e3b1e22528dd5c5c7fcd31bb1bf93a3b2bc2af66d08d283e,bd45496d559919fd484aec15cdc0870a771c1427e30211c54a33499210201644,bd45496d559919fd484aec15cdc0870a771c1427e30211c54a33499210201644,4687d0985543b96a715a9b96ba1533b35ea84f6ac047aacd5d259106880f411c,4687d0985543b96a715a9b96ba1533b35ea84f6ac047aacd5d259106880f411c,801.5152282714844,801.5152282714844,1,1,1,1,1,1
p36-tea-0010,brics-odroid-014_cam1,ALL_COMMON,18,a1925117c6f16fe9b5712d747be0d52cb0a1949d58067fac72436b9f8919324b,a1925117c6f16fe9b5712d747be0d52cb0a1949d58067fac72436b9f8919324b,3bbfafe0304b2ca968a3f28de517813e017c9fda73a5b2f9bf2ec0aa098654b8,3bbfafe0304b2ca968a3f28de517813e017c9fda73a5b2f9bf2ec0aa098654b8,164956378ddabe9cef23029fa4c00c34bb60da0247fca0e3e59af4dc76c823ea,164956378ddabe9cef23029fa4c00c34bb60da0247fca0e3e59af4dc76c823ea,849.4110717773438,849.4110717773438,1,1,1,1,1,1
p36-tea-0010,brics-odroid-014_cam1,N16,16,656598240182f3dc706d846d6f485879af2cbd9d50a41338a7edbc1103f35d16,656598240182f3dc706d846d6f485879af2cbd9d50a41338a7edbc1103f35d16,de2430fc3f5c0575dc5a1c0eb1a0c617de398cc284b147c83ff5aa958ec1ef98,de2430fc3f5c0575dc5a1c0eb1a0c617de398cc284b147c83ff5aa958ec1ef98,164956378ddabe9cef23029fa4c00c34bb60da0247fca0e3e59af4dc76c823ea,164956378ddabe9cef23029fa4c00c34bb60da0247fca0e3e59af4dc76c823ea,846.5774841308594,846.5774841308594,1,1,1,1,1,1
p36-tea-0010,brics-odroid-014_cam1,N8,8,77d6dd7714e34290692ea725cfb5c994a2f7da71b1b879a61c5d2a2228cab7f5,77d6dd7714e34290692ea725cfb5c994a2f7da71b1b879a61c5d2a2228cab7f5,3bbed72c209304f13193b616640b9939a8b40a0d8fcc31acffac3951ed294115,3bbed72c209304f13193b616640b9939a8b40a0d8fcc31acffac3951ed294115,164956378ddabe9cef23029fa4c00c34bb60da0247fca0e3e59af4dc76c823ea,164956378ddabe9cef23029fa4c00c34bb60da0247fca0e3e59af4dc76c823ea,846.1340942382812,846.1340942382812,1,1,1,1,1,1
p36-tea-0010,brics-odroid-015_cam0,ALL_COMMON,49,7dd2e08896835bf5e1a54928aa04d97e4eef4600bfce95c1758b44dbf6868d09,7dd2e08896835bf5e1a54928aa04d97e4eef4600bfce95c1758b44dbf6868d09,ba4b211ef5f17b6c07c44bf09648c4cc7ca540c9461817e134af58285cc55e74,ba4b211ef5f17b6c07c44bf09648c4cc7ca540c9461817e134af58285cc55e74,84fa5fc51325eada77e9b0808bd4f1134cc7d70eef257213b1dc99934c3c8d7e,84fa5fc51325eada77e9b0808bd4f1134cc7d70eef257213b1dc99934c3c8d7e,820.3155517578125,820.3155517578125,1,1,1,1,1,1
p36-tea-0010,brics-odroid-015_cam0,DIVERSE16,16,4af377f6549737d03c8d0bb1f12f54f4aa68d3665934502f14591127b6696318,4af377f6549737d03c8d0bb1f12f54f4aa68d3665934502f14591127b6696318,014634139f3ec12c3434d9343d5af685397f93e34d21737c5a74b018d5542366,014634139f3ec12c3434d9343d5af685397f93e34d21737c5a74b018d5542366,84fa5fc51325eada77e9b0808bd4f1134cc7d70eef257213b1dc99934c3c8d7e,84fa5fc51325eada77e9b0808bd4f1134cc7d70eef257213b1dc99934c3c8d7e,817.0254516601562,817.0254516601562,1,1,1,1,1,1
p36-tea-0010,brics-odroid-015_cam0,DIVERSE32,32,9c37f14f36b103e9e14fae08a144879445c6fdff95f379823f46ef72b9499fc4,9c37f14f36b103e9e14fae08a144879445c6fdff95f379823f46ef72b9499fc4,295d9e3055af71a92ad6987697c8491767e1979d18a34f620d74e302c75d8613,295d9e3055af71a92ad6987697c8491767e1979d18a34f620d74e302c75d8613,84fa5fc51325eada77e9b0808bd4f1134cc7d70eef257213b1dc99934c3c8d7e,84fa5fc51325eada77e9b0808bd4f1134cc7d70eef257213b1dc99934c3c8d7e,820.9433898925781,820.9433898925781,1,1,1,1,1,1
p36-tea-0010,brics-odroid-015_cam0,LOW16,16,c43aed7662daede78f7a4765f4662ac30101d114ed86f2d9f731f0a83d318f5f,c43aed7662daede78f7a4765f4662ac30101d114ed86f2d9f731f0a83d318f5f,badd5562d056fb0125435b98a3a1bfdd82fdd3d36c9c8f630c1ae6fc9b36dc05,badd5562d056fb0125435b98a3a1bfdd82fdd3d36c9c8f630c1ae6fc9b36dc05,84fa5fc51325eada77e9b0808bd4f1134cc7d70eef257213b1dc99934c3c8d7e,84fa5fc51325eada77e9b0808bd4f1134cc7d70eef257213b1dc99934c3c8d7e,818.5838012695312,818.5838012695312,1,1,1,1,1,1
p36-tea-0010,brics-odroid-015_cam0,LOW32,32,3bc0b71f1720a62fb61db69a13fa3655263bd9aeae10d387cbd2619f2d85b3b6,3bc0b71f1720a62fb61db69a13fa3655263bd9aeae10d387cbd2619f2d85b3b6,ece9d5bcb2d0b784cda8cacd62209f1011c230857af7109de63d25e94e756855,ece9d5bcb2d0b784cda8cacd62209f1011c230857af7109de63d25e94e756855,84fa5fc51325eada77e9b0808bd4f1134cc7d70eef257213b1dc99934c3c8d7e,84fa5fc51325eada77e9b0808bd4f1134cc7d70eef257213b1dc99934c3c8d7e,819.6087341308594,819.6087341308594,1,1,1,1,1,1
p36-tea-0010,brics-odroid-015_cam0,N16,16,975a6c794ae6a44db689051ee8a1fd54ab2d6d4a5036a91d33121b6d3c2a8214,975a6c794ae6a44db689051ee8a1fd54ab2d6d4a5036a91d33121b6d3c2a8214,bb73345493b95f6a4a6a90ea9b1b5fe0e68847cbb74d3312710e963ceb16da85,bb73345493b95f6a4a6a90ea9b1b5fe0e68847cbb74d3312710e963ceb16da85,84fa5fc51325eada77e9b0808bd4f1134cc7d70eef257213b1dc99934c3c8d7e,84fa5fc51325eada77e9b0808bd4f1134cc7d70eef257213b1dc99934c3c8d7e,819.935546875,819.935546875,1,1,1,1,1,1
p36-tea-0010,brics-odroid-015_cam0,N32,32,bf543941a1dbea03bca2fdd2f0d1d5936e259bd18a01f8cc483d5ef035686eda,bf543941a1dbea03bca2fdd2f0d1d5936e259bd18a01f8cc483d5ef035686eda,c0f2bac5b1204f8769b42aac0d01a191c836b7d7399666ba67e8bc08864afb33,c0f2bac5b1204f8769b42aac0d01a191c836b7d7399666ba67e8bc08864afb33,84fa5fc51325eada77e9b0808bd4f1134cc7d70eef257213b1dc99934c3c8d7e,84fa5fc51325eada77e9b0808bd4f1134cc7d70eef257213b1dc99934c3c8d7e,821.060302734375,821.060302734375,1,1,1,1,1,1
p36-tea-0010,brics-odroid-015_cam0,N8,8,e22bbaad0aad214c12e05ab6bb8cfec55c48cb6a80edcaa06b6ebb462d87fabe,e22bbaad0aad214c12e05ab6bb8cfec55c48cb6a80edcaa06b6ebb462d87fabe,244b853f321cbccacad2daabaeacb34420c7e46d5b18408930bd37300b68e8f6,244b853f321cbccacad2daabaeacb34420c7e46d5b18408930bd37300b68e8f6,84fa5fc51325eada77e9b0808bd4f1134cc7d70eef257213b1dc99934c3c8d7e,84fa5fc51325eada77e9b0808bd4f1134cc7d70eef257213b1dc99934c3c8d7e,819.935546875,819.935546875,1,1,1,1,1,1
p36-tea-0010,brics-odroid-015_cam1,ALL_COMMON,60,b1f354b3eaa7c56c82010fe81d21d646d0bc3e4b16105434185043aa5806b6b8,b1f354b3eaa7c56c82010fe81d21d646d0bc3e4b16105434185043aa5806b6b8,29ad48c0d712a3e9cff5140de4af0b3099d369edcf84debb73261d7518fb3ab1,29ad48c0d712a3e9cff5140de4af0b3099d369edcf84debb73261d7518fb3ab1,7498bc712b32d1669c644dc9560304f87383d38491b73a82e14b8d6cc2ea7327,7498bc712b32d1669c644dc9560304f87383d38491b73a82e14b8d6cc2ea7327,794.5360107421875,794.5360107421875,1,1,1,1,1,1
