sequence,camera,frame,hand,cameras_in_sequence,camera_under_test_excluded,cameras_available_to_reconstruction,inlier_cameras,camera_under_test_in_inliers,loco_status,n_paired_joints,usable_for_solver,status,gt_focal_used,gt_extrinsics_used_in_solver_input,provided_3d_used
p36-tea-0010,brics-odroid-010_cam0,11,left,49,1,30,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,11,right,49,1,30,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,17,left,49,1,31,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,17,right,49,1,32,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,22,left,49,1,32,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,22,right,49,1,31,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,28,left,49,1,32,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,28,right,49,1,33,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,34,left,49,1,32,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,34,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,39,left,49,1,34,14,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,39,right,49,1,33,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,45,left,49,1,34,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,45,right,49,1,34,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,51,left,49,1,35,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,51,right,49,1,33,20,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,56,left,49,1,35,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,56,right,49,1,34,20,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,62,left,49,1,31,13,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,62,right,49,1,33,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,68,left,49,1,30,11,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,68,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,73,left,49,1,32,11,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,73,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,79,left,49,1,32,13,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,79,right,49,1,29,14,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam0,85,left,49,1,32,13,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-010_cam0,85,right,49,1,29,11,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-010_cam1,0,left,49,1,30,20,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-010_cam1,0,right,49,1,29,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,5,left,49,1,31,21,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-010_cam1,5,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,11,left,49,1,31,20,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-010_cam1,11,right,49,1,30,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,17,left,49,1,32,19,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-010_cam1,17,right,49,1,32,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,22,left,49,1,32,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,22,right,49,1,31,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,28,left,49,1,32,20,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,28,right,49,1,33,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,34,left,49,1,32,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,34,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,39,left,49,1,34,14,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,39,right,49,1,33,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,45,left,49,1,34,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,45,right,49,1,34,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,51,left,49,1,35,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,51,right,49,1,33,20,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,56,left,49,1,35,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,56,right,49,1,34,20,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,62,left,49,1,31,12,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,62,right,49,1,33,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,68,left,49,1,30,11,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,68,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,73,left,49,1,32,12,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,73,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,79,left,49,1,32,13,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,79,right,49,1,29,13,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,85,left,49,1,31,13,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-010_cam1,85,right,49,1,29,11,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-011_cam0,0,left,49,1,29,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,0,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,5,left,49,1,30,20,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,5,right,49,1,29,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,11,left,49,1,30,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,11,right,49,1,30,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,17,left,49,1,31,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,17,right,49,1,32,14,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,22,left,49,1,32,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,22,right,49,1,31,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,28,left,49,1,32,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,28,right,49,1,33,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,34,left,49,1,32,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,34,right,49,1,31,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,39,left,49,1,34,14,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,39,right,49,1,33,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,45,left,49,1,34,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,45,right,49,1,34,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,51,left,49,1,35,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,51,right,49,1,33,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,56,left,49,1,35,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,56,right,49,1,34,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,62,left,49,1,31,12,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,62,right,49,1,33,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,68,left,49,1,30,11,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,68,right,49,1,31,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,73,left,49,1,32,11,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,73,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,79,left,49,1,32,13,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,79,right,49,1,29,13,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,85,left,49,1,31,12,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-011_cam0,85,right,49,1,28,10,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,0,left,49,1,29,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,0,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,5,left,49,1,30,20,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,5,right,49,1,29,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,11,left,49,1,30,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,11,right,49,1,30,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,17,left,49,1,31,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,17,right,49,1,32,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,22,left,49,1,33,17,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-012_cam0,22,right,49,1,32,15,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-012_cam0,28,left,49,1,32,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,28,right,49,1,33,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,34,left,49,1,32,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,34,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,39,left,49,1,34,13,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,39,right,49,1,33,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,45,left,49,1,34,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,45,right,49,1,34,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,51,left,49,1,35,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,51,right,49,1,33,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,56,left,49,1,35,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,56,right,49,1,34,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,62,left,49,1,31,12,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,62,right,49,1,33,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,68,left,49,1,30,11,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,68,right,49,1,31,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,73,left,49,1,32,11,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,73,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,79,left,49,1,32,12,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam0,79,right,49,1,30,14,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-012_cam0,85,left,49,1,32,13,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-012_cam0,85,right,49,1,28,11,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,0,left,49,1,29,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,0,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,5,left,49,1,30,20,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,5,right,49,1,29,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,11,left,49,1,30,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,11,right,49,1,30,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,17,left,49,1,31,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,17,right,49,1,32,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,22,left,49,1,32,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,22,right,49,1,31,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,28,left,49,1,32,20,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,28,right,49,1,33,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,34,left,49,1,32,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,34,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,39,left,49,1,34,13,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,39,right,49,1,33,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,45,left,49,1,34,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,45,right,49,1,34,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,51,left,49,1,35,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,51,right,49,1,33,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,56,left,49,1,35,14,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,56,right,49,1,34,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,62,left,49,1,31,12,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,62,right,49,1,33,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,68,left,49,1,30,11,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,68,right,49,1,31,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,73,left,49,1,32,11,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,73,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,79,left,49,1,32,12,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,79,right,49,1,29,13,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,85,left,49,1,31,13,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-012_cam1,85,right,49,1,28,10,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-014_cam1,0,left,49,1,30,20,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,0,right,49,1,30,18,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,5,left,49,1,31,21,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,5,right,49,1,30,17,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,11,left,49,1,31,20,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,11,right,49,1,31,17,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,17,left,49,1,32,19,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,17,right,49,1,33,15,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,22,left,49,1,32,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-014_cam1,22,right,49,1,31,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-014_cam1,28,left,49,1,33,20,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,28,right,49,1,34,17,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,34,left,49,1,33,18,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,34,right,49,1,32,18,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,39,left,49,1,35,14,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,39,right,49,1,34,19,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,45,left,49,1,34,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-014_cam1,45,right,49,1,35,20,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,51,left,49,1,36,16,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,51,right,49,1,34,20,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,56,left,49,1,35,14,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-014_cam1,56,right,49,1,34,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-014_cam1,62,left,49,1,32,13,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,62,right,49,1,34,19,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,68,left,49,1,31,12,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,68,right,49,1,32,19,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,73,left,49,1,33,11,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,73,right,49,1,32,18,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,79,left,49,1,33,13,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,79,right,49,1,30,14,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-014_cam1,85,left,49,1,31,13,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-014_cam1,85,right,49,1,28,11,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam0,0,left,49,1,30,20,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-015_cam0,0,right,49,1,30,18,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-015_cam0,5,left,49,1,31,21,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-015_cam0,5,right,49,1,30,17,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-015_cam0,11,left,49,1,31,20,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-015_cam0,11,right,49,1,31,17,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-015_cam0,17,left,49,1,32,19,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-015_cam0,17,right,49,1,33,15,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-015_cam0,22,left,49,1,33,17,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-015_cam0,22,right,49,1,32,15,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-015_cam0,28,left,49,1,33,20,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-015_cam0,28,right,49,1,34,17,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-015_cam0,34,left,49,1,33,18,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-015_cam0,34,right,49,1,32,18,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-015_cam0,39,left,49,1,35,14,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-015_cam0,39,right,49,1,34,19,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-015_cam0,45,left,49,1,34,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam0,45,right,49,1,34,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam0,51,left,49,1,35,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam0,51,right,49,1,33,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam0,56,left,49,1,35,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam0,56,right,49,1,34,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam0,62,left,49,1,32,13,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-015_cam0,62,right,49,1,34,19,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-015_cam0,68,left,49,1,30,11,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam0,68,right,49,1,31,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam0,73,left,49,1,32,11,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam0,73,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam0,79,left,49,1,32,12,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam0,79,right,49,1,29,14,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam0,85,left,49,1,31,13,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam0,85,right,49,1,28,11,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,0,left,49,1,29,20,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,0,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,5,left,49,1,30,21,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,5,right,49,1,29,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,11,left,49,1,30,20,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,11,right,49,1,30,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,17,left,49,1,31,20,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,17,right,49,1,32,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,22,left,49,1,32,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,22,right,49,1,31,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,28,left,49,1,32,20,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,28,right,49,1,33,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,34,left,49,1,32,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,34,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,39,left,49,1,34,14,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,39,right,49,1,33,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,45,left,49,1,34,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,45,right,49,1,34,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,51,left,49,1,35,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,51,right,49,1,33,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,56,left,49,1,35,15,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,56,right,49,1,34,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,62,left,49,1,32,13,0,ok,0,0,too_few_paired_joints,0,0,0
p36-tea-0010,brics-odroid-015_cam1,62,right,49,1,33,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,68,left,49,1,30,11,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,68,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,73,left,49,1,32,12,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,73,right,49,1,31,18,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,79,left,49,1,32,13,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,79,right,49,1,29,13,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,85,left,49,1,31,13,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-015_cam1,85,right,49,1,28,10,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-016_cam0,0,left,49,1,29,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-016_cam0,0,right,49,1,29,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-016_cam0,5,left,49,1,30,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-016_cam0,5,right,49,1,29,16,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-016_cam0,11,left,49,1,30,19,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-016_cam0,11,right,49,1,30,17,0,ok,21,1,ok,0,0,0
p36-tea-0010,brics-odroid-016_cam0,17,left,49,1,31,19,0,ok,21,1,ok,0,0,0
