key,sequence,camera,frame,status,n_hands,image_width,image_height,pipeline_focal,cache_file
p36-tea-0010__brics-odroid-015_cam0__000040,p36-tea-0010,brics-odroid-015_cam0,40,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-015_cam0__000040.npz
p36-tea-0010__brics-odroid-015_cam0__000041,p36-tea-0010,brics-odroid-015_cam0,41,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-015_cam0__000041.npz
p36-tea-0010__brics-odroid-015_cam0__000042,p36-tea-0010,brics-odroid-015_cam0,42,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-015_cam0__000042.npz
p36-tea-0010__brics-odroid-015_cam0__000043,p36-tea-0010,brics-odroid-015_cam0,43,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-015_cam0__000043.npz
p36-tea-0010__brics-odroid-015_cam0__000044,p36-tea-0010,brics-odroid-015_cam0,44,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-015_cam0__000044.npz
p36-tea-0010__brics-odroid-015_cam0__000045,p36-tea-0010,brics-odroid-015_cam0,45,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-015_cam0__000045.npz
p36-tea-0010__brics-odroid-015_cam1__000022,p36-tea-0010,brics-odroid-015_cam1,22,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-015_cam1__000022.npz
p36-tea-0010__brics-odroid-015_cam1__000034,p36-tea-0010,brics-odroid-015_cam1,34,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-015_cam1__000034.npz
p36-tea-0010__brics-odroid-015_cam1__000035,p36-tea-0010,brics-odroid-015_cam1,35,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-015_cam1__000035.npz
p36-tea-0010__brics-odroid-015_cam1__000036,p36-tea-0010,brics-odroid-015_cam1,36,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-015_cam1__000036.npz
p36-tea-0010__brics-odroid-015_cam1__000038,p36-tea-0010,brics-odroid-015_cam1,38,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-015_cam1__000038.npz
p36-tea-0010__brics-odroid-015_cam1__000040,p36-tea-0010,brics-odroid-015_cam1,40,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-015_cam1__000040.npz
p36-tea-0010__brics-odroid-015_cam1__000042,p36-tea-0010,brics-odroid-015_cam1,42,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-015_cam1__000042.npz
p36-tea-0010__brics-odroid-015_cam1__000043,p36-tea-0010,brics-odroid-015_cam1,43,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-015_cam1__000043.npz
p36-tea-0010__brics-odroid-015_cam1__000082,p36-tea-0010,brics-odroid-015_cam1,82,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-015_cam1__000082.npz
p36-tea-0010__brics-odroid-015_cam1__000083,p36-tea-0010,brics-odroid-015_cam1,83,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-015_cam1__000083.npz
p36-tea-0010__brics-odroid-016_cam0__000000,p36-tea-0010,brics-odroid-016_cam0,0,ok,3,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-016_cam0__000000.npz
p36-tea-0010__brics-odroid-016_cam0__000001,p36-tea-0010,brics-odroid-016_cam0,1,ok,3,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-016_cam0__000001.npz
p36-tea-0010__brics-odroid-016_cam0__000002,p36-tea-0010,brics-odroid-016_cam0,2,ok,3,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-016_cam0__000002.npz
p36-tea-0010__brics-odroid-016_cam0__000003,p36-tea-0010,brics-odroid-016_cam0,3,ok,3,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-016_cam0__000003.npz
p36-tea-0010__brics-odroid-016_cam0__000004,p36-tea-0010,brics-odroid-016_cam0,4,ok,3,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-016_cam0__000004.npz
p36-tea-0010__brics-odroid-016_cam0__000005,p36-tea-0010,brics-odroid-016_cam0,5,ok,3,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-016_cam0__000005.npz
p36-tea-0010__brics-odroid-016_cam0__000006,p36-tea-0010,brics-odroid-016_cam0,6,ok,3,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-016_cam0__000006.npz
p36-tea-0010__brics-odroid-016_cam0__000007,p36-tea-0010,brics-odroid-016_cam0,7,ok,3,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-016_cam0__000007.npz
p36-tea-0010__brics-odroid-016_cam0__000008,p36-tea-0010,brics-odroid-016_cam0,8,ok,3,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-016_cam0__000008.npz
p36-tea-0010__brics-odroid-016_cam0__000009,p36-tea-0010,brics-odroid-016_cam0,9,ok,3,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-016_cam0__000009.npz
p36-tea-0010__brics-odroid-017_cam0__000000,p36-tea-0010,brics-odroid-017_cam0,0,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam0__000000.npz
p36-tea-0010__brics-odroid-017_cam0__000001,p36-tea-0010,brics-odroid-017_cam0,1,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam0__000001.npz
p36-tea-0010__brics-odroid-017_cam0__000002,p36-tea-0010,brics-odroid-017_cam0,2,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam0__000002.npz
p36-tea-0010__brics-odroid-017_cam0__000003,p36-tea-0010,brics-odroid-017_cam0,3,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam0__000003.npz
p36-tea-0010__brics-odroid-017_cam0__000004,p36-tea-0010,brics-odroid-017_cam0,4,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam0__000004.npz
p36-tea-0010__brics-odroid-017_cam0__000005,p36-tea-0010,brics-odroid-017_cam0,5,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam0__000005.npz
p36-tea-0010__brics-odroid-017_cam0__000006,p36-tea-0010,brics-odroid-017_cam0,6,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam0__000006.npz
p36-tea-0010__brics-odroid-017_cam0__000007,p36-tea-0010,brics-odroid-017_cam0,7,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam0__000007.npz
p36-tea-0010__brics-odroid-017_cam0__000008,p36-tea-0010,brics-odroid-017_cam0,8,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam0__000008.npz
p36-tea-0010__brics-odroid-017_cam0__000009,p36-tea-0010,brics-odroid-017_cam0,9,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam0__000009.npz
p36-tea-0010__brics-odroid-017_cam1__000000,p36-tea-0010,brics-odroid-017_cam1,0,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam1__000000.npz
p36-tea-0010__brics-odroid-017_cam1__000001,p36-tea-0010,brics-odroid-017_cam1,1,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam1__000001.npz
p36-tea-0010__brics-odroid-017_cam1__000002,p36-tea-0010,brics-odroid-017_cam1,2,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam1__000002.npz
p36-tea-0010__brics-odroid-017_cam1__000003,p36-tea-0010,brics-odroid-017_cam1,3,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam1__000003.npz
p36-tea-0010__brics-odroid-017_cam1__000004,p36-tea-0010,brics-odroid-017_cam1,4,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam1__000004.npz
p36-tea-0010__brics-odroid-017_cam1__000005,p36-tea-0010,brics-odroid-017_cam1,5,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam1__000005.npz
p36-tea-0010__brics-odroid-017_cam1__000006,p36-tea-0010,brics-odroid-017_cam1,6,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam1__000006.npz
p36-tea-0010__brics-odroid-017_cam1__000007,p36-tea-0010,brics-odroid-017_cam1,7,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam1__000007.npz
p36-tea-0010__brics-odroid-017_cam1__000008,p36-tea-0010,brics-odroid-017_cam1,8,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam1__000008.npz
p36-tea-0010__brics-odroid-017_cam1__000009,p36-tea-0010,brics-odroid-017_cam1,9,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-017_cam1__000009.npz
p36-tea-0010__brics-odroid-019_cam1__000000,p36-tea-0010,brics-odroid-019_cam1,0,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-019_cam1__000000.npz
p36-tea-0010__brics-odroid-019_cam1__000001,p36-tea-0010,brics-odroid-019_cam1,1,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-019_cam1__000001.npz
p36-tea-0010__brics-odroid-019_cam1__000002,p36-tea-0010,brics-odroid-019_cam1,2,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-019_cam1__000002.npz
p36-tea-0010__brics-odroid-019_cam1__000003,p36-tea-0010,brics-odroid-019_cam1,3,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-019_cam1__000003.npz
p36-tea-0010__brics-odroid-019_cam1__000004,p36-tea-0010,brics-odroid-019_cam1,4,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-019_cam1__000004.npz
p36-tea-0010__brics-odroid-019_cam1__000005,p36-tea-0010,brics-odroid-019_cam1,5,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-019_cam1__000005.npz
p36-tea-0010__brics-odroid-019_cam1__000006,p36-tea-0010,brics-odroid-019_cam1,6,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-019_cam1__000006.npz
p36-tea-0010__brics-odroid-019_cam1__000007,p36-tea-0010,brics-odroid-019_cam1,7,ok,3,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-019_cam1__000007.npz
p36-tea-0010__brics-odroid-019_cam1__000008,p36-tea-0010,brics-odroid-019_cam1,8,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-019_cam1__000008.npz
p36-tea-0010__brics-odroid-020_cam1__000023,p36-tea-0010,brics-odroid-020_cam1,23,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-020_cam1__000023.npz
p36-tea-0010__brics-odroid-020_cam1__000024,p36-tea-0010,brics-odroid-020_cam1,24,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-020_cam1__000024.npz
p36-tea-0010__brics-odroid-020_cam1__000026,p36-tea-0010,brics-odroid-020_cam1,26,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-020_cam1__000026.npz
p36-tea-0010__brics-odroid-020_cam1__000029,p36-tea-0010,brics-odroid-020_cam1,29,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-020_cam1__000029.npz
p36-tea-0010__brics-odroid-020_cam1__000030,p36-tea-0010,brics-odroid-020_cam1,30,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-020_cam1__000030.npz
p36-tea-0010__brics-odroid-020_cam1__000031,p36-tea-0010,brics-odroid-020_cam1,31,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-020_cam1__000031.npz
p36-tea-0010__brics-odroid-020_cam1__000032,p36-tea-0010,brics-odroid-020_cam1,32,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-020_cam1__000032.npz
p36-tea-0010__brics-odroid-020_cam1__000033,p36-tea-0010,brics-odroid-020_cam1,33,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-020_cam1__000033.npz
p36-tea-0010__brics-odroid-020_cam1__000034,p36-tea-0010,brics-odroid-020_cam1,34,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-020_cam1__000034.npz
p36-tea-0010__brics-odroid-021_cam0__000000,p36-tea-0010,brics-odroid-021_cam0,0,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam0__000000.npz
p36-tea-0010__brics-odroid-021_cam0__000001,p36-tea-0010,brics-odroid-021_cam0,1,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam0__000001.npz
p36-tea-0010__brics-odroid-021_cam0__000002,p36-tea-0010,brics-odroid-021_cam0,2,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam0__000002.npz
p36-tea-0010__brics-odroid-021_cam0__000003,p36-tea-0010,brics-odroid-021_cam0,3,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam0__000003.npz
p36-tea-0010__brics-odroid-021_cam0__000004,p36-tea-0010,brics-odroid-021_cam0,4,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam0__000004.npz
p36-tea-0010__brics-odroid-021_cam0__000005,p36-tea-0010,brics-odroid-021_cam0,5,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam0__000005.npz
p36-tea-0010__brics-odroid-021_cam0__000006,p36-tea-0010,brics-odroid-021_cam0,6,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam0__000006.npz
p36-tea-0010__brics-odroid-021_cam0__000007,p36-tea-0010,brics-odroid-021_cam0,7,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam0__000007.npz
p36-tea-0010__brics-odroid-021_cam0__000008,p36-tea-0010,brics-odroid-021_cam0,8,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam0__000008.npz
p36-tea-0010__brics-odroid-021_cam0__000009,p36-tea-0010,brics-odroid-021_cam0,9,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam0__000009.npz
p36-tea-0010__brics-odroid-021_cam1__000000,p36-tea-0010,brics-odroid-021_cam1,0,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam1__000000.npz
p36-tea-0010__brics-odroid-021_cam1__000001,p36-tea-0010,brics-odroid-021_cam1,1,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam1__000001.npz
p36-tea-0010__brics-odroid-021_cam1__000002,p36-tea-0010,brics-odroid-021_cam1,2,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam1__000002.npz
p36-tea-0010__brics-odroid-021_cam1__000003,p36-tea-0010,brics-odroid-021_cam1,3,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam1__000003.npz
p36-tea-0010__brics-odroid-021_cam1__000004,p36-tea-0010,brics-odroid-021_cam1,4,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam1__000004.npz
p36-tea-0010__brics-odroid-021_cam1__000005,p36-tea-0010,brics-odroid-021_cam1,5,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam1__000005.npz
p36-tea-0010__brics-odroid-021_cam1__000006,p36-tea-0010,brics-odroid-021_cam1,6,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam1__000006.npz
p36-tea-0010__brics-odroid-021_cam1__000007,p36-tea-0010,brics-odroid-021_cam1,7,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam1__000007.npz
p36-tea-0010__brics-odroid-021_cam1__000008,p36-tea-0010,brics-odroid-021_cam1,8,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam1__000008.npz
p36-tea-0010__brics-odroid-021_cam1__000009,p36-tea-0010,brics-odroid-021_cam1,9,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-021_cam1__000009.npz
p36-tea-0010__brics-odroid-022_cam0__000015,p36-tea-0010,brics-odroid-022_cam0,15,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-022_cam0__000015.npz
p36-tea-0010__brics-odroid-022_cam0__000016,p36-tea-0010,brics-odroid-022_cam0,16,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-022_cam0__000016.npz
p36-tea-0010__brics-odroid-022_cam0__000017,p36-tea-0010,brics-odroid-022_cam0,17,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-022_cam0__000017.npz
p36-tea-0010__brics-odroid-022_cam0__000018,p36-tea-0010,brics-odroid-022_cam0,18,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-022_cam0__000018.npz
p36-tea-0010__brics-odroid-022_cam0__000019,p36-tea-0010,brics-odroid-022_cam0,19,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-022_cam0__000019.npz
p36-tea-0010__brics-odroid-022_cam0__000021,p36-tea-0010,brics-odroid-022_cam0,21,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-022_cam0__000021.npz
p36-tea-0010__brics-odroid-022_cam0__000032,p36-tea-0010,brics-odroid-022_cam0,32,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-022_cam0__000032.npz
p36-tea-0010__brics-odroid-022_cam0__000033,p36-tea-0010,brics-odroid-022_cam0,33,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-022_cam0__000033.npz
p36-tea-0010__brics-odroid-022_cam0__000034,p36-tea-0010,brics-odroid-022_cam0,34,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p36-tea-0010__brics-odroid-022_cam0__000034.npz
